web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776377680-6549,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Elena,Rusia,Litera en dormitorio compartido mixto con 10 camas,1 noche ·,En grupo,Excepcional,"Удачное место, чистота, безукоризненное белье. удобный матрас и подушка. Шторки очень в тему. Чай-кофе. Кухня укомплектована. Персонал очень дружелюбный",не обнаружили),10,Fecha del comentario: 24 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6550,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Mar,Brasil,Litera en dormitorio compartido mixto con 10 camas,1 noche ·,Persona que viaja sola,Excepcional,"Amei tudo,os staffs Super atenciosos,os funcionarios da limpeza super solicitos e sorridentes,cozinha equipada , cafe da manha um luxo , espaço de lazer com wifi muito bom  gostei muito e vou voltar !!! Ah e a localizaçao ? Perfeita fiz tdo caminhando  ...Bjs",,10,Fecha del comentario: 21 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6551,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Morescalchi,Italia,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,Excepcional,"I letti a castello hanno delle tendine per lasciarti un po' di privacy con una lucina e presa. Inoltre ci sono gancini per appendere asciugamani e giacche dato che non ci sono armadi o stendini. Sotto al letto c'è un cassettone a persona con lucchetto fornito dalla struttura per tenere le proprie cose. Il bagno del piano per le donne aveva quattro docce con due phon e una piastra, in aggiunta tre bagni con porta e lavandino.  Al primo piano c'è un tavolo con prese, cucina e divanetti per il relax e  pasti. La posizione è abbastanza comoda.",,10,Fecha del comentario: 21 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6552,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Mar,Brasil,Litera en habitación compartida mixta de 12 camas,1 noche ·,Persona que viaja sola,Excepcional,"Staffs super atenciosos,limpeza impecavel, cozinha ampla,otima localizacao,edredons super confortaveis,voltarei certamente",,10,Fecha del comentario: 18 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6553,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Aleksandr,Rusia,Cama en habitación compartida mixta de 6 camas,4 noches ·,Persona que viaja sola,Excepcional,Расположение рядом с парком сухой реки по одну сторону и старым городом по другую.,"Далеко от моря, надо ехать сначала на метро и потом пара остановок на трамвае.",10,Fecha del comentario: 11 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6554,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Ticiane,Alemania,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,Vale a pena o custo benefício,"Localização perfeita, ao lado dos pontos turísticos você consegue fazer muita coisa a pé, as ruas de Valência são lindas. Café da manhã bom.","Não sei se alguns funcionários são novos ou se eles são valuntarios pq não se esforçam o mínimo para entender o que a pessoa quer falar. Comunicação é complicada na recepção não explicam coisas básicas como por exemplo:  que as coisas que eu estão na geladeira vão para o lixo as segundas, ou seja, se vc tiver comprado algo no domingo e tiver na geladeira na segunda certamente qdo vc procurar não estará lá.","6,0",Fecha del comentario: 11 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6555,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Lisa,Portugal,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,"Excelente hostel, adorei as infraestruturas, os funcionários e a localização!","Localização, acomodações, simpatia e profissionalismo dos funcionários",,10,Fecha del comentario: 10 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6556,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Anastasiia,Polonia,Litera en dormitorio compartido mixto con 10 camas,2 noches ·,Persona que viaja sola,Excepcional,"Персонал, удобства",,10,Fecha del comentario: 9 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6557,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Kılıç,Turquía,Cama en habitación compartida mixta de 8 camas,2 noches ·,Persona que viaja sola,Excepcional,Sincerity,,10,Fecha del comentario: 7 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6558,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Flávia,Brasil,Litera en una habitación compartida femenina,3 noches ·,Persona que viaja sola,Incrível,"O lugar é ótimo, super central. Dá pra fazer tudo a pé! O hostel é limpo, roupa de cama limpa. Tudo impecável.",Quando chegava a noite o banheiro estava com cheiro de mijo mas de manhã estavam limpos.,10,Fecha del comentario: 6 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6559,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Julie,Canadá,Cama en habitación compartida mixta de 8 camas,3 noches ·,Persona que viaja sola,Excepcional,Très bien situé près des attractions de la vieille ville. Il y a une salle où laisser les bagages avant l'heure du check-in ou après l'heure du check-out gratuitement,,10,Fecha del comentario: 5 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6560,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Medi7714,Marruecos,Cama en habitación compartida mixta de 6 camas,3 noches ·,En grupo,Excepcional,"Acceuille et personnel super
Hostel trés Propre
Bon Emplacement prés de tous",En géneral trés bon,10,Fecha del comentario: 2 de octubre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6561,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Ireneces,Italia,Litera en una habitación compartida femenina,1 noche ·,Persona que viaja sola,Excepcional,"La struttura è tenuta molto bene, posizione comoda, centro ma via tranquilla. La colazione e ben assortita e buona!
C'è un erogatore dell'acqua gratuito a disposizione degli ospiti. L'ostello organizza diverse attività tutte interessanti. Il personale giovane e davvero gentile, utilissimo il servizio di deposito bagagli. Sono disponibili per qualsiasi necessità. Un plus sono state la quantità di persone da ogni parte del mondo, una ricchezza inestimabile. Stare nel salone in condivisione è come essere a casa. Consiglio.",,10,Fecha del comentario: 29 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6562,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Johanna,Alemania,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,Agradable,Die Free Walking Tour und der Pub Crawl boten eine gute Möglichkeit Leute kennenzulernen. Gutes Frühstück für einen günstigen Preis.,"Die Aufenthaltsräume und die Küche waren in Ordnung, aber in anderen Hostels deutlich schöner gestaltet.","6,0",Fecha del comentario: 29 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6563,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Hanna,Ucrania,Litera en dormitorio compartido mixto con 10 camas,2 noches ·,En familia,Agradable,"Хорошее место, удобный хостел, достаточно чисто.","Бронировала этот хостел на две ночи для себя и сына 15,5 лет. Но по приезду выяснилось, что сына поселить не могут, т. к. ему нет полных 16 лет...полная и безвозвратная предоплата...после долгих уговоров, нас таки поселили на одну ночь. За вторую ночь денег не вернули. Пришлось менять планы, и уезжать из Валенсии на день раньше, свободного доступного жилья не нашлось...","6,0",Fecha del comentario: 26 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6564,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Selina1987,Países Bajos,Cama en habitación compartida mixta de 8 camas,3 noches ·,Persona que viaja sola,Redelijk,"Goede locatie, fijne bedden met laden en goed ontbijt.","Er waren veel school kinderen en er was geen actief aanbod van activiteiten, daardoor vrij onpersoonlijk.","6,0",Fecha del comentario: 23 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6565,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Camilla,India,Cama en habitación compartida mixta de 8 camas,6 noches ·,Persona que viaja sola,Excepcional,,"Posizione molto comoda, tutto veramente efficente!!",10,Fecha del comentario: 21 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6566,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Clément,Francia,Litera en dormitorio compartido mixto con 10 camas,1 noche ·,Persona que viaja sola,Parfait,"La localisation en plein centre ville, l'ambiance conviviale et les activités, le personnel souriant et très disponible, la salle de bain spacieuse et propre. L'une des meilleures auberges de jeunesse que j'ai pu faire.",Rien,10,Fecha del comentario: 20 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-6567,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Julia,Alemania,Litera en una habitación compartida femenina,3 noches ·,Persona que viaja sola,Ich würde nicht noch einmal dort unterkommen.,Die Küche war gut ausgestattet und es gab Steckdosen in den Aufenthaltsräumen. Es wurde zum Abschließend der Wertsachen im Zimmer kostenfrei ein Schloss zur Verfügung gestellt.,"Das Hostel war leider nicht sehr sauber. Speziell die Duschen und Toiletten waren unzureichend gereinigt. Bei den Toiletten war abends stets das Toilettenpapier leer, die Räume rochen unangenehm und nach Abfluss. Zudem waren die Anlagen ziemlich alt. Das betrifft auch die Betten. 

Die Mitarbeiter konnten bei Fragen kaum weiterhelfen.","4,0",Fecha del comentario: 20 de septiembre de 2023,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
